sample,date,strain,temperature,nitrate,rep.well,fluor,comments
Chsim_01/23/Saturday 15:40:00_5-4_29_L1,01/23/2016 15:40,5-4,29,L1,3,33.103,
Chsim_01/23/Saturday 15:40:00_5-4_29_L1,01/23/2016 15:40,5-4,29,L1,4,29.808,
Chsim_01/23/Saturday 15:40:00_5-4_29_5,01/23/2016 15:40,5-4,29,5,1,3.101,
Chsim_01/23/Saturday 15:40:00_5-4_29_5,01/23/2016 15:40,5-4,29,5,2,3.330,
Chsim_01/23/Saturday 15:40:00_5-4_29_5,01/23/2016 15:40,5-4,29,5,3,3.070,
Chsim_01/23/Saturday 15:40:00_5-4_29_5,01/23/2016 15:40,5-4,29,5,4,3.393,
Chsim_01/23/Saturday 15:40:00_5-4_31_L1,01/23/2016 15:40,5-4,31,L1,1,29.934,
Chsim_01/23/Saturday 15:40:00_5-4_31_L1,01/23/2016 15:40,5-4,31,L1,2,30.142,
Chsim_01/23/Saturday 15:40:00_5-4_31_L1,01/23/2016 15:40,5-4,31,L1,3,29.511,
Chsim_01/23/Saturday 15:40:00_5-4_31_L1,01/23/2016 15:40,5-4,31,L1,4,28.622,
Chsim_01/23/Saturday 15:40:00_5-4_31_5,01/23/2016 15:40,5-4,31,5,1,3.533,
Chsim_01/23/Saturday 15:40:00_5-4_31_5,01/23/2016 15:40,5-4,31,5,2,3.737,
Chsim_01/23/Saturday 15:40:00_5-4_31_5,01/23/2016 15:40,5-4,31,5,3,3.272,
Chsim_01/23/Saturday 15:40:00_5-4_31_5,01/23/2016 15:40,5-4,31,5,4,3.756,
Chsim_01/23/Saturday 15:40:00_5-4_32_L1,01/23/2016 15:40,5-4,32,L1,1,24.096,
Chsim_01/23/Saturday 15:40:00_5-4_32_L1,01/23/2016 15:40,5-4,32,L1,2,23.837,
Chsim_01/23/Saturday 15:40:00_5-4_32_L1,01/23/2016 15:40,5-4,32,L1,3,25.695,
Chsim_01/23/Saturday 15:40:00_5-4_32_L1,01/23/2016 15:40,5-4,32,L1,4,25.397,
Chsim_01/23/Saturday 15:40:00_5-4_32_5,01/23/2016 15:40,5-4,32,5,1,3.950,
Chsim_01/23/Saturday 15:40:00_5-4_32_5,01/23/2016 15:40,5-4,32,5,2,4.166,
Chsim_01/23/Saturday 15:40:00_5-4_32_5,01/23/2016 15:40,5-4,32,5,3,4.182,
Chsim_01/23/Saturday 15:40:00_5-4_32_5,01/23/2016 15:40,5-4,32,5,4,4.102,
Chsim_01/23/Saturday 15:40:00_5-4_34_L1,01/23/2016 15:40,5-4,34,L1,1,12.798,
Chsim_01/23/Saturday 15:40:00_5-4_34_L1,01/23/2016 15:40,5-4,34,L1,2,13.642,
Chsim_01/23/Saturday 15:40:00_5-4_34_L1,01/23/2016 15:40,5-4,34,L1,3,13.493,
Chsim_01/23/Saturday 15:40:00_5-4_34_L1,01/23/2016 15:40,5-4,34,L1,4,12.099,
Chsim_01/23/Saturday 15:40:00_5-4_34_5,01/23/2016 15:40,5-4,34,5,1,4.871,
Chsim_01/23/Saturday 15:40:00_5-4_34_5,01/23/2016 15:40,5-4,34,5,2,6.074,
Chsim_01/23/Saturday 15:40:00_5-4_34_5,01/23/2016 15:40,5-4,34,5,3,5.234,
Chsim_01/23/Saturday 15:40:00_5-4_34_5,01/23/2016 15:40,5-4,34,5,4,5.791,
Chsim_01/24/Sunday 10:10:00_Collection_12_L1,01/24/2016 10:10,Collection,12,L1,1,6.934,
Chsim_01/24/Sunday 10:10:00_Collection_12_L1,01/24/2016 10:10,Collection,12,L1,2,7.169,
Chsim_01/24/Sunday 10:10:00_Collection_12_L1,01/24/2016 10:10,Collection,12,L1,3,6.464,
Chsim_01/24/Sunday 10:10:00_Collection_12_L1,01/24/2016 10:10,Collection,12,L1,4,8.138,
Chsim_01/24/Sunday 10:10:00_Collection_12_5,01/24/2016 10:10,Collection,12,5,1,3.904,
Chsim_01/24/Sunday 10:10:00_Collection_12_5,01/24/2016 10:10,Collection,12,5,2,4.167,
Chsim_01/24/Sunday 10:10:00_Collection_12_5,01/24/2016 10:10,Collection,12,5,3,3.862,
Chsim_01/24/Sunday 10:10:00_Collection_12_5,01/24/2016 10:10,Collection,12,5,4,4.553,
Chsim_01/24/Sunday 10:10:00_Collection_20_L1,01/24/2016 10:10,Collection,20,L1,1,34.049,
Chsim_01/24/Sunday 10:10:00_Collection_20_L1,01/24/2016 10:10,Collection,20,L1,2,36.524,
Chsim_01/24/Sunday 10:10:00_Collection_20_L1,01/24/2016 10:10,Collection,20,L1,3,31.872,
Chsim_01/24/Sunday 10:10:00_Collection_20_L1,01/24/2016 10:10,Collection,20,L1,4,35.135,
Chsim_01/24/Sunday 10:10:00_Collection_20_5,01/24/2016 10:10,Collection,20,5,1,7.786,
Chsim_01/24/Sunday 10:10:00_Collection_20_5,01/24/2016 10:10,Collection,20,5,2,8.482,
Chsim_01/24/Sunday 10:10:00_Collection_20_5,01/24/2016 10:10,Collection,20,5,3,7.853,
Chsim_01/24/Sunday 10:10:00_Collection_20_5,01/24/2016 10:10,Collection,20,5,4,7.418,
Chsim_01/24/Sunday 10:10:00_Collection_25_L1,01/24/2016 10:10,Collection,25,L1,1,37.572,
Chsim_01/24/Sunday 10:10:00_Collection_25_L1,01/24/2016 10:10,Collection,25,L1,2,44.906,
Chsim_01/24/Sunday 10:10:00_Collection_25_L1,01/24/2016 10:10,Collection,25,L1,3,34.387,
Chsim_01/24/Sunday 10:10:00_Collection_25_L1,01/24/2016 10:10,Collection,25,L1,4,36.951,
Chsim_01/24/Sunday 10:10:00_Collection_25_5,01/24/2016 10:10,Collection,25,5,1,10.000,
Chsim_01/24/Sunday 10:10:00_Collection_25_5,01/24/2016 10:10,Collection,25,5,2,9.498,
Chsim_01/24/Sunday 10:10:00_Collection_25_5,01/24/2016 10:10,Collection,25,5,3,9.251,
Chsim_01/24/Sunday 10:10:00_Collection_25_5,01/24/2016 10:10,Collection,25,5,4,9.350,
Chsim_01/24/Sunday 10:10:00_Collection_29_L1,01/24/2016 10:10,Collection,29,L1,1,52.975,
Chsim_01/24/Sunday 10:10:00_Collection_29_L1,01/24/2016 10:10,Collection,29,L1,2,57.119,
Chsim_01/24/Sunday 10:10:00_Collection_29_L1,01/24/2016 10:10,Collection,29,L1,3,51.450,
Chsim_01/24/Sunday 10:10:00_Collection_29_L1,01/24/2016 10:10,Collection,29,L1,4,50.252,
Chsim_01/24/Sunday 10:10:00_Collection_29_5,01/24/2016 10:10,Collection,29,5,1,11.893,
Chsim_01/24/Sunday 10:10:00_Collection_29_5,01/24/2016 10:10,Collection,29,5,2,14.145,
Chsim_01/24/Sunday 10:10:00_Collection_29_5,01/24/2016 10:10,Collection,29,5,3,13.951,
Chsim_01/24/Sunday 10:10:00_Collection_29_5,01/24/2016 10:10,Collection,29,5,4,11.464,
Chsim_01/24/Sunday 10:10:00_Collection_31_L1,01/24/2016 10:10,Collection,31,L1,1,56.613,
Chsim_01/24/Sunday 10:10:00_Collection_31_L1,01/24/2016 10:10,Collection,31,L1,2,61.431,
Chsim_01/24/Sunday 10:10:00_Collection_31_L1,01/24/2016 10:10,Collection,31,L1,3,55.044,
Chsim_01/24/Sunday 10:10:00_Collection_31_L1,01/24/2016 10:10,Collection,31,L1,4,51.622,
Chsim_01/24/Sunday 10:10:00_Collection_31_5,01/24/2016 10:10,Collection,31,5,1,12.136,
Chsim_01/24/Sunday 10:10:00_Collection_31_5,01/24/2016 10:10,Collection,31,5,2,14.270,
Chsim_01/24/Sunday 10:10:00_Collection_31_5,01/24/2016 10:10,Collection,31,5,3,13.518,
Chsim_01/24/Sunday 10:10:00_Collection_31_5,01/24/2016 10:10,Collection,31,5,4,11.918,
Chsim_01/24/Sunday 10:10:00_Collection_32_L1,01/24/2016 10:10,Collection,32,L1,1,29.606,
Chsim_01/24/Sunday 10:10:00_Collection_32_L1,01/24/2016 10:10,Collection,32,L1,2,31.219,
Chsim_01/24/Sunday 10:10:00_Collection_32_L1,01/24/2016 10:10,Collection,32,L1,3,29.746,
Chsim_01/24/Sunday 10:10:00_Collection_32_L1,01/24/2016 10:10,Collection,32,L1,4,28.363,
Chsim_01/24/Sunday 10:10:00_Collection_32_5,01/24/2016 10:10,Collection,32,5,1,9.816,
Chsim_01/24/Sunday 10:10:00_Collection_32_5,01/24/2016 10:10,Collection,32,5,2,11.800,
Chsim_01/24/Sunday 10:10:00_Collection_32_5,01/24/2016 10:10,Collection,32,5,3,11.002,
Chsim_01/24/Sunday 10:10:00_Collection_32_5,01/24/2016 10:10,Collection,32,5,4,10.226,
Chsim_01/24/Sunday 10:10:00_Collection_34_L1,01/24/2016 10:10,Collection,34,L1,1,15.628,
Chsim_01/24/Sunday 10:10:00_Collection_34_L1,01/24/2016 10:10,Collection,34,L1,2,14.944,
Chsim_01/24/Sunday 10:10:00_Collection_34_L1,01/24/2016 10:10,Collection,34,L1,3,14.056,
Chsim_01/24/Sunday 10:10:00_Collection_34_L1,01/24/2016 10:10,Collection,34,L1,4,14.908,
Chsim_01/24/Sunday 10:10:00_Collection_34_5,01/24/2016 10:10,Collection,34,5,1,6.542,
Chsim_01/24/Sunday 10:10:00_Collection_34_5,01/24/2016 10:10,Collection,34,5,2,6.121,
Chsim_01/24/Sunday 10:10:00_Collection_34_5,01/24/2016 10:10,Collection,34,5,3,5.597,
Chsim_01/24/Sunday 10:10:00_Collection_34_5,01/24/2016 10:10,Collection,34,5,4,6.018,
Chsim_01/24/Sunday 10:50:00_L1-2_12_L1,01/24/2016 10:50,L1-2,12,L1,1,18.001,
Chsim_01/24/Sunday 10:50:00_L1-2_12_L1,01/24/2016 10:50,L1-2,12,L1,2,18.894,
Chsim_01/24/Sunday 10:50:00_L1-2_12_L1,01/24/2016 10:50,L1-2,12,L1,3,17.412,
Chsim_01/24/Sunday 10:50:00_L1-2_12_L1,01/24/2016 10:50,L1-2,12,L1,4,18.854,
Chsim_01/24/Sunday 10:50:00_L1-2_12_5,01/24/2016 10:50,L1-2,12,5,1,3.849,
Chsim_01/24/Sunday 10:50:00_L1-2_12_5,01/24/2016 10:50,L1-2,12,5,2,4.172,
Chsim_01/24/Sunday 10:50:00_L1-2_12_5,01/24/2016 10:50,L1-2,12,5,3,4.051,
Chsim_01/24/Sunday 10:50:00_L1-2_12_5,01/24/2016 10:50,L1-2,12,5,4,4.179,
Chsim_01/24/Sunday 10:50:00_L1-2_20_L1,01/24/2016 10:50,L1-2,20,L1,1,29.381,
Chsim_01/24/Sunday 10:50:00_L1-2_20_L1,01/24/2016 10:50,L1-2,20,L1,2,25.890,
Chsim_01/24/Sunday 10:50:00_L1-2_20_L1,01/24/2016 10:50,L1-2,20,L1,3,31.612,
Chsim_01/24/Sunday 10:50:00_L1-2_20_L1,01/24/2016 10:50,L1-2,20,L1,4,31.472,
Chsim_01/24/Sunday 10:50:00_L1-2_20_5,01/24/2016 10:50,L1-2,20,5,1,6.018,
Chsim_01/24/Sunday 10:50:00_L1-2_20_5,01/24/2016 10:50,L1-2,20,5,2,5.461,
Chsim_01/24/Sunday 10:50:00_L1-2_20_5,01/24/2016 10:50,L1-2,20,5,3,6.272,
Chsim_01/24/Sunday 10:50:00_L1-2_20_5,01/24/2016 10:50,L1-2,20,5,4,6.035,
Chsim_01/24/Sunday 10:50:00_L1-2_25_L1,01/24/2016 10:50,L1-2,25,L1,1,49.962,
Chsim_01/24/Sunday 10:50:00_L1-2_25_L1,01/24/2016 10:50,L1-2,25,L1,2,54.556,
Chsim_01/24/Sunday 10:50:00_L1-2_25_L1,01/24/2016 10:50,L1-2,25,L1,3,49.789,
Chsim_01/24/Sunday 10:50:00_L1-2_25_L1,01/24/2016 10:50,L1-2,25,L1,4,48.364,
Chsim_01/24/Sunday 10:50:00_L1-2_25_5,01/24/2016 10:50,L1-2,25,5,1,7.596,
Chsim_01/24/Sunday 10:50:00_L1-2_25_5,01/24/2016 10:50,L1-2,25,5,2,8.415,
Chsim_01/24/Sunday 10:50:00_L1-2_25_5,01/24/2016 10:50,L1-2,25,5,3,9.381,
Chsim_01/24/Sunday 10:50:00_L1-2_25_5,01/24/2016 10:50,L1-2,25,5,4,8.077,
Chsim_01/24/Sunday 10:50:00_L1-2_29_L1,01/24/2016 10:50,L1-2,29,L1,1,62.797,
Chsim_01/24/Sunday 10:50:00_L1-2_29_L1,01/24/2016 10:50,L1-2,29,L1,2,64.121,
Chsim_01/24/Sunday 10:50:00_L1-2_29_L1,01/24/2016 10:50,L1-2,29,L1,3,68.551,
Chsim_01/24/Sunday 10:50:00_L1-2_29_L1,01/24/2016 10:50,L1-2,29,L1,4,67.195,
Chsim_01/24/Sunday 10:50:00_L1-2_29_5,01/24/2016 10:50,L1-2,29,5,1,10.168,
Chsim_01/24/Sunday 10:50:00_L1-2_29_5,01/24/2016 10:50,L1-2,29,5,2,10.397,
Chsim_01/24/Sunday 10:50:00_L1-2_29_5,01/24/2016 10:50,L1-2,29,5,3,9.859,
Chsim_01/24/Sunday 10:50:00_L1-2_29_5,01/24/2016 10:50,L1-2,29,5,4,9.565,
Chsim_01/24/Sunday 10:50:00_L1-2_31_L1,01/24/2016 10:50,L1-2,31,L1,1,54.000,
Chsim_01/24/Sunday 10:50:00_L1-2_31_L1,01/24/2016 10:50,L1-2,31,L1,2,56.757,
Chsim_01/24/Sunday 10:50:00_L1-2_31_L1,01/24/2016 10:50,L1-2,31,L1,3,53.667,
Chsim_01/24/Sunday 10:50:00_L1-2_31_L1,01/24/2016 10:50,L1-2,31,L1,4,52.485,
Chsim_01/24/Sunday 10:50:00_L1-2_31_5,01/24/2016 10:50,L1-2,31,5,1,9.654,
Chsim_01/24/Sunday 10:50:00_L1-2_31_5,01/24/2016 10:50,L1-2,31,5,2,11.290,
Chsim_01/24/Sunday 10:50:00_L1-2_31_5,01/24/2016 10:50,L1-2,31,5,3,9.600,
Chsim_01/24/Sunday 10:50:00_L1-2_31_5,01/24/2016 10:50,L1-2,31,5,4,9.991,
Chsim_01/24/Sunday 10:50:00_L1-2_32_L1,01/24/2016 10:50,L1-2,32,L1,1,31.957,
Chsim_01/24/Sunday 10:50:00_L1-2_32_L1,01/24/2016 10:50,L1-2,32,L1,2,37.000,
Chsim_01/24/Sunday 10:50:00_L1-2_32_L1,01/24/2016 10:50,L1-2,32,L1,3,31.244,
Chsim_01/24/Sunday 10:50:00_L1-2_32_L1,01/24/2016 10:50,L1-2,32,L1,4,34.680,
Chsim_01/24/Sunday 10:50:00_L1-2_32_5,01/24/2016 10:50,L1-2,32,5,1,7.984,
Chsim_01/24/Sunday 10:50:00_L1-2_32_5,01/24/2016 10:50,L1-2,32,5,2,9.158,
Chsim_01/24/Sunday 10:50:00_L1-2_32_5,01/24/2016 10:50,L1-2,32,5,3,7.056,
Chsim_01/24/Sunday 10:50:00_L1-2_32_5,01/24/2016 10:50,L1-2,32,5,4,8.472,
Chsim_01/24/Sunday 10:50:00_L1-2_34_L1,01/24/2016 10:50,L1-2,34,L1,1,12.848,
Chsim_01/24/Sunday 10:50:00_L1-2_34_L1,01/24/2016 10:50,L1-2,34,L1,2,14.091,
Chsim_01/24/Sunday 10:50:00_L1-2_34_L1,01/24/2016 10:50,L1-2,34,L1,3,12.848,
Chsim_01/24/Sunday 10:50:00_L1-2_34_L1,01/24/2016 10:50,L1-2,34,L1,4,12.711,
Chsim_01/24/Sunday 10:50:00_L1-2_34_5,01/24/2016 10:50,L1-2,34,5,1,4.815,
Chsim_01/24/Sunday 10:50:00_L1-2_34_5,01/24/2016 10:50,L1-2,34,5,2,5.948,
Chsim_01/24/Sunday 10:50:00_L1-2_34_5,01/24/2016 10:50,L1-2,34,5,3,5.627,
Chsim_01/24/Sunday 10:50:00_L1-2_34_5,01/24/2016 10:50,L1-2,34,5,4,5.519,
Chsim_01/24/Sunday 11:30:00_L1-3_12_L1,01/24/2016 11:30,L1-3,12,L1,1,13.270,
Chsim_01/24/Sunday 11:30:00_L1-3_12_L1,01/24/2016 11:30,L1-3,12,L1,2,14.027,
Chsim_01/24/Sunday 11:30:00_L1-3_12_L1,01/24/2016 11:30,L1-3,12,L1,3,12.099,
Chsim_01/24/Sunday 11:30:00_L1-3_12_L1,01/24/2016 11:30,L1-3,12,L1,4,14.171,
Chsim_01/24/Sunday 11:30:00_L1-3_12_5,01/24/2016 11:30,L1-3,12,5,1,4.497,
Chsim_01/24/Sunday 11:30:00_L1-3_12_5,01/24/2016 11:30,L1-3,12,5,2,4.211,
Chsim_01/24/Sunday 11:30:00_L1-3_12_5,01/24/2016 11:30,L1-3,12,5,3,4.356,
Chsim_01/24/Sunday 11:30:00_L1-3_12_5,01/24/2016 11:30,L1-3,12,5,4,4.694,
Chsim_01/24/Sunday 11:30:00_L1-3_20_L1,01/24/2016 11:30,L1-3,20,L1,1,27.114,
Chsim_01/24/Sunday 11:30:00_L1-3_20_L1,01/24/2016 11:30,L1-3,20,L1,2,33.743,
Chsim_01/24/Sunday 11:30:00_L1-3_20_L1,01/24/2016 11:30,L1-3,20,L1,3,37.594,
Chsim_01/24/Sunday 11:30:00_L1-3_20_L1,01/24/2016 11:30,L1-3,20,L1,4,33.337,
Chsim_01/24/Sunday 11:30:00_L1-3_20_5,01/24/2016 11:30,L1-3,20,5,1,5.640,
Chsim_01/24/Sunday 11:30:00_L1-3_20_5,01/24/2016 11:30,L1-3,20,5,2,6.585,
Chsim_01/24/Sunday 11:30:00_L1-3_20_5,01/24/2016 11:30,L1-3,20,5,3,6.147,
Chsim_01/24/Sunday 11:30:00_L1-3_20_5,01/24/2016 11:30,L1-3,20,5,4,6.940,
Chsim_01/24/Sunday 11:30:00_L1-3_25_L1,01/24/2016 11:30,L1-3,25,L1,1,61.499,
Chsim_01/24/Sunday 11:30:00_L1-3_25_L1,01/24/2016 11:30,L1-3,25,L1,2,62.909,
Chsim_01/24/Sunday 11:30:00_L1-3_25_L1,01/24/2016 11:30,L1-3,25,L1,3,61.822,
Chsim_01/24/Sunday 11:30:00_L1-3_25_L1,01/24/2016 11:30,L1-3,25,L1,4,53.839,
Chsim_01/24/Sunday 11:30:00_L1-3_25_5,01/24/2016 11:30,L1-3,25,5,1,8.634,
Chsim_01/24/Sunday 11:30:00_L1-3_25_5,01/24/2016 11:30,L1-3,25,5,2,9.004,
Chsim_01/24/Sunday 11:30:00_L1-3_25_5,01/24/2016 11:30,L1-3,25,5,3,10.874,
Chsim_01/24/Sunday 11:30:00_L1-3_25_5,01/24/2016 11:30,L1-3,25,5,4,9.839,
Chsim_01/24/Sunday 11:30:00_L1-3_29_L1,01/24/2016 11:30,L1-3,29,L1,1,65.885,
Chsim_01/24/Sunday 11:30:00_L1-3_29_L1,01/24/2016 11:30,L1-3,29,L1,2,67.898,
Chsim_01/24/Sunday 11:30:00_L1-3_29_L1,01/24/2016 11:30,L1-3,29,L1,3,64.288,
Chsim_01/24/Sunday 11:30:00_L1-3_29_L1,01/24/2016 11:30,L1-3,29,L1,4,64.821,
Chsim_01/24/Sunday 11:30:00_L1-3_29_5,01/24/2016 11:30,L1-3,29,5,1,11.390,
Chsim_01/24/Sunday 11:30:00_L1-3_29_5,01/24/2016 11:30,L1-3,29,5,2,11.762,
Chsim_01/24/Sunday 11:30:00_L1-3_29_5,01/24/2016 11:30,L1-3,29,5,3,10.864,
Chsim_01/24/Sunday 11:30:00_L1-3_29_5,01/24/2016 11:30,L1-3,29,5,4,10.598,
Chsim_01/24/Sunday 11:30:00_L1-3_31_L1,01/24/2016 11:30,L1-3,31,L1,1,65.930,
Chsim_01/24/Sunday 11:30:00_L1-3_31_L1,01/24/2016 11:30,L1-3,31,L1,2,66.422,
Chsim_01/24/Sunday 11:30:00_L1-3_31_L1,01/24/2016 11:30,L1-3,31,L1,3,62.964,
Chsim_01/24/Sunday 11:30:00_L1-3_31_L1,01/24/2016 11:30,L1-3,31,L1,4,64.855,
Chsim_01/24/Sunday 11:30:00_L1-3_31_5,01/24/2016 11:30,L1-3,31,5,1,11.863,
Chsim_01/24/Sunday 11:30:00_L1-3_31_5,01/24/2016 11:30,L1-3,31,5,2,12.139,
Chsim_01/24/Sunday 11:30:00_L1-3_31_5,01/24/2016 11:30,L1-3,31,5,3,10.471,
Chsim_01/24/Sunday 11:30:00_L1-3_31_5,01/24/2016 11:30,L1-3,31,5,4,10.994,
Chsim_01/24/Sunday 11:30:00_L1-3_32_L1,01/24/2016 11:30,L1-3,32,L1,1,45.691,
Chsim_01/24/Sunday 11:30:00_L1-3_32_L1,01/24/2016 11:30,L1-3,32,L1,2,46.445,
Chsim_01/24/Sunday 11:30:00_L1-3_32_L1,01/24/2016 11:30,L1-3,32,L1,3,48.749,
Chsim_01/24/Sunday 11:30:00_L1-3_32_L1,01/24/2016 11:30,L1-3,32,L1,4,48.519,
Chsim_01/24/Sunday 11:30:00_L1-3_32_5,01/24/2016 11:30,L1-3,32,5,1,11.611,
Chsim_01/24/Sunday 11:30:00_L1-3_32_5,01/24/2016 11:30,L1-3,32,5,2,11.828,
Chsim_01/24/Sunday 11:30:00_L1-3_32_5,01/24/2016 11:30,L1-3,32,5,3,11.076,
Chsim_01/24/Sunday 11:30:00_L1-3_32_5,01/24/2016 11:30,L1-3,32,5,4,10.376,
Chsim_01/24/Sunday 11:30:00_L1-3_34_L1,01/24/2016 11:30,L1-3,34,L1,1,13.890,
Chsim_01/24/Sunday 11:30:00_L1-3_34_L1,01/24/2016 11:30,L1-3,34,L1,2,16.296,
Chsim_01/24/Sunday 11:30:00_L1-3_34_L1,01/24/2016 11:30,L1-3,34,L1,3,14.724,
Chsim_01/24/Sunday 11:30:00_L1-3_34_L1,01/24/2016 11:30,L1-3,34,L1,4,15.726,
Chsim_01/24/Sunday 11:30:00_L1-3_34_5,01/24/2016 11:30,L1-3,34,5,1,4.834,
Chsim_01/24/Sunday 11:30:00_L1-3_34_5,01/24/2016 11:30,L1-3,34,5,2,5.081,
Chsim_01/24/Sunday 11:30:00_L1-3_34_5,01/24/2016 11:30,L1-3,34,5,3,4.783,
Chsim_01/24/Sunday 11:30:00_L1-3_34_5,01/24/2016 11:30,L1-3,34,5,4,4.894,
Chsim_01/24/Sunday 12:05:00_5-3_12_L1,01/24/2016 12:05,5-3,12,L1,1,10.612,
Chsim_01/24/Sunday 12:05:00_5-3_12_L1,01/24/2016 12:05,5-3,12,L1,2,9.153,
Chsim_01/24/Sunday 12:05:00_5-3_12_L1,01/24/2016 12:05,5-3,12,L1,3,8.969,
Chsim_01/24/Sunday 12:05:00_5-3_12_L1,01/24/2016 12:05,5-3,12,L1,4,10.288,
Chsim_01/24/Sunday 12:05:00_5-3_12_5,01/24/2016 12:05,5-3,12,5,1,4.085,
Chsim_01/24/Sunday 12:05:00_5-3_12_5,01/24/2016 12:05,5-3,12,5,2,3.355,
Chsim_01/24/Sunday 12:05:00_5-3_12_5,01/24/2016 12:05,5-3,12,5,3,4.156,
Chsim_01/24/Sunday 12:05:00_5-3_12_5,01/24/2016 12:05,5-3,12,5,4,4.022,
Chsim_01/24/Sunday 12:05:00_5-3_20_L1,01/24/2016 12:05,5-3,20,L1,1,14.488,
Chsim_01/24/Sunday 12:05:00_5-3_20_L1,01/24/2016 12:05,5-3,20,L1,2,21.536,
Chsim_01/24/Sunday 12:05:00_5-3_20_L1,01/24/2016 12:05,5-3,20,L1,3,25.827,
Chsim_01/24/Sunday 12:05:00_5-3_20_L1,01/24/2016 12:05,5-3,20,L1,4,22.557,
Chsim_01/24/Sunday 12:05:00_5-3_20_5,01/24/2016 12:05,5-3,20,5,1,6.175,
Chsim_01/24/Sunday 12:05:00_5-3_20_5,01/24/2016 12:05,5-3,20,5,2,6.492,
Chsim_01/24/Sunday 12:05:00_5-3_20_5,01/24/2016 12:05,5-3,20,5,3,5.330,
Chsim_01/24/Sunday 12:05:00_5-3_20_5,01/24/2016 12:05,5-3,20,5,4,6.866,
Chsim_01/24/Sunday 12:05:00_5-3_25_L1,01/24/2016 12:05,5-3,25,L1,1,51.457,
Chsim_01/24/Sunday 12:05:00_5-3_25_L1,01/24/2016 12:05,5-3,25,L1,2,68.258,
Chsim_01/24/Sunday 12:05:00_5-3_25_L1,01/24/2016 12:05,5-3,25,L1,3,64.967,
Chsim_01/24/Sunday 12:05:00_5-3_25_L1,01/24/2016 12:05,5-3,25,L1,4,56.281,
Chsim_01/24/Sunday 12:05:00_5-3_25_5,01/24/2016 12:05,5-3,25,5,1,10.229,
Chsim_01/24/Sunday 12:05:00_5-3_25_5,01/24/2016 12:05,5-3,25,5,2,12.247,
Chsim_01/24/Sunday 12:05:00_5-3_25_5,01/24/2016 12:05,5-3,25,5,3,8.377,
Chsim_01/24/Sunday 12:05:00_5-3_25_5,01/24/2016 12:05,5-3,25,5,4,10.246,
Chsim_01/24/Sunday 12:05:00_5-3_29_L1,01/24/2016 12:05,5-3,29,L1,1,59.064,
Chsim_01/24/Sunday 12:05:00_5-3_29_L1,01/24/2016 12:05,5-3,29,L1,2,77.669,
Chsim_01/24/Sunday 12:05:00_5-3_29_L1,01/24/2016 12:05,5-3,29,L1,3,81.380,
Chsim_01/24/Sunday 12:05:00_5-3_29_L1,01/24/2016 12:05,5-3,29,L1,4,66.001,
Chsim_01/24/Sunday 12:05:00_5-3_29_5,01/24/2016 12:05,5-3,29,5,1,12.850,
Chsim_01/24/Sunday 12:05:00_5-3_29_5,01/24/2016 12:05,5-3,29,5,2,16.051,
Chsim_01/24/Sunday 12:05:00_5-3_29_5,01/24/2016 12:05,5-3,29,5,3,12.806,
Chsim_01/24/Sunday 12:05:00_5-3_29_5,01/24/2016 12:05,5-3,29,5,4,12.708,
Chsim_01/24/Sunday 12:05:00_5-3_31_L1,01/24/2016 12:05,5-3,31,L1,1,64.437,
Chsim_01/24/Sunday 12:05:00_5-3_31_L1,01/24/2016 12:05,5-3,31,L1,2,66.314,
Chsim_01/24/Sunday 12:05:00_5-3_31_L1,01/24/2016 12:05,5-3,31,L1,3,62.356,
Chsim_01/24/Sunday 12:05:00_5-3_31_L1,01/24/2016 12:05,5-3,31,L1,4,60.321,
Chsim_01/24/Sunday 12:05:00_5-3_31_5,01/24/2016 12:05,5-3,31,5,1,11.545,
Chsim_01/24/Sunday 12:05:00_5-3_31_5,01/24/2016 12:05,5-3,31,5,2,12.916,
Chsim_01/24/Sunday 12:05:00_5-3_31_5,01/24/2016 12:05,5-3,31,5,3,11.524,
Chsim_01/24/Sunday 12:05:00_5-3_31_5,01/24/2016 12:05,5-3,31,5,4,10.764,
Chsim_01/24/Sunday 12:05:00_5-3_32_L1,01/24/2016 12:05,5-3,32,L1,1,42.647,
Chsim_01/24/Sunday 12:05:00_5-3_32_L1,01/24/2016 12:05,5-3,32,L1,2,44.423,
Chsim_01/24/Sunday 12:05:00_5-3_32_L1,01/24/2016 12:05,5-3,32,L1,3,39.172,
Chsim_01/24/Sunday 12:05:00_5-3_32_L1,01/24/2016 12:05,5-3,32,L1,4,36.961,
Chsim_01/24/Sunday 12:05:00_5-3_32_5,01/24/2016 12:05,5-3,32,5,1,13.195,
Chsim_01/24/Sunday 12:05:00_5-3_32_5,01/24/2016 12:05,5-3,32,5,2,13.725,
Chsim_01/24/Sunday 12:05:00_5-3_32_5,01/24/2016 12:05,5-3,32,5,3,13.066,
Chsim_01/24/Sunday 12:05:00_5-3_32_5,01/24/2016 12:05,5-3,32,5,4,12.292,
Chsim_01/24/Sunday 12:05:00_5-3_34_L1,01/24/2016 12:05,5-3,34,L1,1,12.718,
Chsim_01/24/Sunday 12:05:00_5-3_34_L1,01/24/2016 12:05,5-3,34,L1,2,15.969,
Chsim_01/24/Sunday 12:05:00_5-3_34_L1,01/24/2016 12:05,5-3,34,L1,3,14.342,
